,BHK,Price,Area,Location,Bathrooms,Balcony,Facing,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Others_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,LogPrice
645,3,9000000.0,1480.0,"Action Area 2, Kolkata",2,2,North-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,16.012735246411598
646,3,8470000.0,1303.0,"Action Area 2, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,1,1,1,0,0,0,0,0,15.952041184691984
647,2,3553000.0,935.0,"Rajarhat, Kolkata",2,1,North-West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.083303156455418
648,2,3363000.0000000005,885.0,"Rajarhat, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,5,1,1,1,0,1,0,0,0,1,0,0,0,15.028344288075916
649,2,3420000.0000000005,900.0,"Rajarhat, Kolkata",2,2,West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15.045151401436407
650,1,4010000.0,891.0,"Rajarhat, Kolkata",1,1,North-West,2.0,4.0,0,1,0,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,0,0,15.20430204865928
651,2,6840000.000000001,1520.0,"Rajarhat, Kolkata",2,2,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,0,0,15.738298435797553
652,2,4437000.0,986.0,"Rajarhat, Kolkata",2,1,North-East,2.0,4.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,0,0,15.305489255738529
653,3,5276000.0,1319.0,"Rajarhat, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.478678982356852
654,3,6252000.0,1563.0,"Rajarhat, Kolkata",2,1,North-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.648412130472307
655,3,6275000.0,1255.0,"Jyangra, Rajarhat",2,1,North-East,2.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.652084202344659
656,2,5665000.0,1076.0,"Raigachi, Rajarhat",2,1,Missing,5.0,8.0,0,0,0,0,0,0.5,2,0,6,1,1,1,1,0,0,0,1,1,1,0,0,15.549817628966736
657,3,8715000.0,1660.0,"Raigachi, Rajarhat",2,2,South-East,3.0,8.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.980556351680946
658,2,6442000.0,1227.0,"Raigachi, Rajarhat",2,1,South-East,5.0,8.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.678349764104563
659,2,6625000.0,1262.0,"Raigachi, Rajarhat",2,1,South,6.0,8.0,0,0,0,0,0,0.5,2,0,5,1,1,1,1,1,1,1,0,1,1,0,0,15.706361080779946
660,2,6211000.0,1183.0,"Raigachi, Rajarhat",2,1,South-East,4.0,8.0,0,1,0,0,0,0.5,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0,15.641832632546096
661,3,3679999.9999999995,1150.0,"Agarpara, Panihati",2,1,South-East,4.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.118423581884207
662,3,6500000.0,1271.0,"Kamarhati, Panihati",2,1,South-East,3.0,5.0,0,0,0,0,0,7.5,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,15.687312888712007
663,3,13500000.0,1328.0,"EM Bypass, Kolkata South",2,1,North-East,6.0,27.0,0,0,0,0,0,12.5,2,1,5,1,1,1,0,1,1,1,1,1,1,1,0,16.41820031748273
664,3,7000000.0,1320.0,"Narendrapur, Kolkata",2,1,North,3.0,7.0,0,0,0,0,0,3.0,2,1,3,1,0,1,1,1,1,1,1,0,1,0,0,15.76142084987672
665,4,16100000.000000002,1934.0,"BT Road, Kolkata",3,2,North-West,18.0,24.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,1,0,16.59432989206649
666,3,14200000.0,2550.0,"Rajarhat, Kolkata",3,2,East,2.0,2.0,0,0,0,0,0,7.5,1,2,4,1,1,0,1,0,0,1,1,0,1,0,0,16.468752592994022
667,5,95000000.0,6198.0,"Mukundapur, Kolkata",6,3,East,21.0,24.0,0,0,0,1,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,0,0,18.36938746009113
668,2,2902000.0,691.0,"Birati, Kolkata",2,1,South,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.88091105701615
669,3,6200000.0,1130.0,"Kamalgachhi More, Rajpur Sonarpur",2,1,North,3.0,5.0,0,0,0,0,0,7.5,2,2,4,1,1,0,0,0,0,1,1,0,1,0,0,15.64006001130563
670,4,56000000.0,4036.0,"Mukundapur, Kolkata",3,2,East,8.0,24.0,0,0,0,0,0,3.0,2,1,6,1,1,0,0,0,0,1,1,0,1,0,0,17.840862266556567
671,3,7200000.0,1303.0,"Behala, Kolkata",2,0,Missing,3.0,4.0,0,0,0,0,0,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.789591722875162
672,2,3272999.9999999995,935.0,"Kalaberia, Kolkata",2,2,West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.001217859013366
673,3,21000000.0,1235.0,"New Town, Kolkata",3,2,North-East,20.0,20.0,0,0,0,0,0,3.0,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0,16.860033043306743
674,3,6500000.0,1250.0,"Action Area 2B, New Town",2,1,South,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15.687312888712007
675,3,6800000.0,1125.0,"Action Area 2B, New Town",2,1,South-East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15.732433317205148
677,2,3218000.0,894.0,"Rajarhat, Kolkata",2,1,North,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,14.984270917286437
678,2,3726000.0,1035.0,"Rajarhat, Kolkata",2,1,South-West,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.130846098527961
679,3,4600000.0,1124.0,"Rajarhat, Kolkata",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,1,0,15.341567078850604
680,3,4727000.0,1153.0,"Rajarhat, Kolkata",2,1,East,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,15.368801521326018
681,2,4262000.0,1040.0,"Rajarhat, Kolkata",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,15.2652493262723
682,3,3420000.0000000005,1120.0,"Madhyamgram, Kolkata",2,1,South-East,4.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,15.045151401436407
683,2,4200000.0,890.0,"Garia, Kolkata",2,1,South,2.0,4.0,0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,0,0,15.250595321348806
684,3,8500000.0,1449.0,"Action Area 2, Kolkata",3,1,South,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.955576839107596
685,3,18500000.0,1920.0,"Jessore Road, Kolkata",3,2,North-West,8.0,13.0,0,0,0,0,0,12.5,2,2,8,1,1,1,1,1,1,1,1,1,1,0,0,16.733281344102608
686,2,2750000.0,781.0,"Airport, Dum Dum",2,1,South,5.0,5.0,0,0,0,0,0,3.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.827111833279051
687,2,4231000.0,1085.0,"Dum Dum Cantt, South Dumdum",2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,15.25794916605292
688,2,3990000.0,973.0,"Airport, Dum Dum",2,1,East,5.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,15.199302039492581
689,2,3400000.0,919.0,"Airport, Dum Dum",2,1,North-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,15.039286283703994
690,3,4065000.0,1129.0,"Durganagar, Belgharia Expressway, Kolkata",2,1,North-East,3.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,15.217924546966477
691,2,3410000.0,921.0,"Airport, Dum Dum",2,1,North,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,15.04222314251479
692,2,3771000.0,1019.0,"Airport, Dum Dum",2,1,North,5.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15.142851041422109
693,3,3884000.0000000005,1079.0,"Durganagar, Belgharia Expressway, Kolkata",2,1,North-East,5.0,5.0,0,0,0,0,0,3.0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,15.172376365859849
694,2,3460000.0,935.0,"Airport, Dum Dum",2,1,East,1.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.056779436051206
695,2,3794000.0,1084.0,"Airport, Dum Dum",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.148931693051127
696,3,14500000.0,1163.0,"Dum Dum, Kolkata",2,2,South-East,7.0,13.0,0,0,0,0,0,0.5,1,0,9,1,1,1,1,1,1,1,1,1,1,0,0,16.489659276356317
697,3,6700000.0,1277.0,"Char Park, Kolkata",2,2,South-East,4.0,6.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,15.717618233614914
698,2,5491000.0,1036.0,"Narendrapur, Kolkata",2,1,South-West,15.0,19.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,0,1,0,0,15.518621128377184
699,2,5491000.0,1036.0,"Narendrapur, Kolkata",2,1,North,9.0,19.0,0,0,0,0,0,3.0,2,0,5,1,1,0,0,0,0,1,1,0,1,0,0,15.518621128377184
700,3,6500000.0,1200.0,"New Town, Kolkata",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,3,1,1,1,0,1,1,0,1,1,0,0,0,15.687312888712007
701,3,8300000.0,1250.0,"Action Area 1, Kolkata",2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,0,0,1,0,0,0,15.931766193248746
702,2,6500000.0,1050.0,"Action Area 1, Kolkata",2,1,East,2.0,4.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,15.687312888712007
703,3,6895000.0,1379.0,"Narendrapur, Kolkata",2,2,South-West,7.0,19.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,15.746307214242162
704,3,10900000.0,1285.0,"Dum Dum, Kolkata",2,2,North-East,1.0,13.0,0,0,0,0,0,0.5,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,16.204273438942487
705,3,7547000.0,1424.0,"Narendrapur, Kolkata",2,1,South-East,13.0,19.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,15.836660823769979
706,2,5300000.0,992.0,"Rajarhat, Kolkata",2,1,South-East,9.0,11.0,0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,15.483217567201578
707,2,3800000.0,800.0,"Garia Station Road, Kolkata",2,1,North-West,3.0,3.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15.150511887854474
708,3,2562000.0,915.0,"Hdmotor, Uttarpara",2,1,South-West,3.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.756299151758803
709,2,1713000.0,685.0,"Hdmotor, Uttarpara",1,1,North-West,4.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.353757361077248
710,3,8000000.0,1204.0,"Rajarhat, Kolkata",3,1,Missing,2.0,10.0,0,0,0,1,0,0.5,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,15.894952224644102
711,2,6500000.0,900.0,"Action Area 1, Kolkata",2,1,South-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,15.687312888712007
712,2,5250000.0,992.0,"Rajarhat, Kolkata",2,1,North-West,4.0,11.0,0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,15.473738825043979
713,3,8800000.0,1300.0,"Action Area 1, Kolkata",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,15.990262393084793
714,2,9900000.0,893.0,"Kalighat, Sarat Bose Road",2,1,South-East,2.0,4.0,0,0,0,1,0,0.5,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,16.108045416114916
715,3,14200000.0,1284.0,"Gariahat, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,3,1,1,1,1,0,1,1,0,0,0,0,0,16.468752592994022
716,3,7500000.0,1215.0,"Joka, Kolkata South",2,1,North-East,7.0,14.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,15.830413711839864
717,3,9000000.0,1356.0,"Joka, Kolkata South",3,3,South,14.0,15.0,0,0,0,0,0,0.5,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,16.012735246411598
718,3,7500000.0,1400.0,"Nayabad, Kolkata",2,2,South-East,3.0,3.0,0,0,1,0,0,0.5,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,15.830413711839864
719,3,12000000.0,2500.0,"Rajarhat, Kolkata",3,2,East,3.0,4.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,16.300417291085605
720,3,12700000.0,1008.0,"Tollygunge, Kolkata",2,2,North-East,12.0,12.0,0,0,0,0,0,3.0,1,0,5,1,1,1,1,1,1,1,1,1,1,0,0,16.357112630168974
721,3,7600000.0,1489.0,"Kalikapur, Kolkata",2,1,East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.843658936835498
722,2,3800000.0,936.0,"Barasat, Kolkata North",2,3,North-West,11.0,11.0,0,0,0,0,0,0.5,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,15.150511887854474
723,4,30000000.0,2072.0,"Southend Park, Southern Avenue",3,1,South-East,2.0,4.0,0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,17.216707972959764
724,3,11000000.0,1400.0,"Action Area 1, Kolkata",2,1,North-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,16.213405921671733
725,2,6700000.0,850.0,"Shibpur, Howrah",2,1,South-East,1.0,3.0,0,0,0,0,0,3.0,2,2,0,1,0,1,1,1,1,0,1,0,0,0,0,15.717618233614914
726,3,7500000.0,1100.0,"Baishnabghata Bye Lane, Garia",2,1,Missing,3.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,15.830413711839864
727,2,5000000.0,1035.0,"Dash Drone, Rajarhat",2,1,North-East,6.0,6.0,0,0,0,0,0,3.0,2,2,11,1,1,1,1,1,1,1,1,1,1,0,0,15.424948670398354
728,3,3929999.9999999995,1310.0,"Konnagar, Hooghly",2,2,South-East,2.0,5.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,15.184150238298338
729,3,2800000.0,1000.0,"Konnagar, Hooghly",2,1,North-West,4.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.845130332288226
730,2,1930999.9999999998,702.0,"Konnagar, Hooghly",2,1,North,5.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.473549079276907
732,3,5200000.0,1277.0,"Nayabad, Kolkata",2,1,North-East,2.0,4.0,0,0,0,0,0,3.0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,0,15.46416937585933
733,3,6919000.0,1193.0,"Madurdaha, EM Bypass, Kolkata South",2,1,North-East,2.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,15.749781953010494
734,3,6688000.0,1153.0,"Madurdaha, EM Bypass, Kolkata South",2,1,South-East,1.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,0,1,0,0,0,1,0,0,0,15.715825583268195
735,3,7041000.0,1214.0,"Madurdaha, EM Bypass, Kolkata South",2,1,South-East,1.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,15.767260905526541
736,3,6780000.0,1169.0,"Madurdaha, EM Bypass, Kolkata South",2,2,North-East,2.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.729487807409193
737,3,7000000.0,1465.0,"Madurdaha, EM Bypass, Kolkata South",2,1,South-East,3.0,4.0,0,0,0,0,0,12.5,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15.76142084987672
738,3,8000000.0,1460.0,"Santoshpur, Kolkata",2,2,South-West,2.0,3.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15.894952224644102
739,3,7830000.0,1224.0,"Prce Anwarshaw Road connector, Kolkata South",2,1,North-East,1.0,3.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15.873473195680898
740,3,4350000.0,1240.0,"Narendrapur, Kolkata",2,2,East,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,15.285686632949897
741,3,7000000.0,1432.0,"Madurdaha, EM Bypass, Kolkata South",2,1,South-West,1.0,4.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,15.76142084987672
742,3,5040000.0,1200.0,"Nayabad, Kolkata",2,1,South-East,2.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,15.43291683846023
743,3,7200000.0,1260.0,"Purbalok, EM Bypass",2,1,South-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15.789591722875162
744,3,6000000.0,1460.0,"Nayabad, Kolkata",2,1,South-East,2.0,4.0,0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,15.607270193858982
745,2,3057000.0,861.0,"Airport 2 No. Gate, North Dumdum",2,1,North-East,5.0,5.0,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.932944927991008
746,3,6802000.0,1308.0,"Jatragachhi, Kolkata East",2,2,North-East,2.0,5.0,0,0,1,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15.73272739156485
747,3,10500000.0,1450.0,"Action Area 1, Kolkata",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,16.166885910365842
748,3,12000000.0,1749.0,"Action Area 1, Kolkata",3,1,South,2.0,4.0,0,0,0,0,0,0.5,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,16.300417291085605
749,2,2153000.0,769.0,"Konnagar, Hooghly",2,1,South-West,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.582373240814576
750,2,4390000.0,878.0,"Baguihati, VIP Road",2,1,West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,15.29484001284176
751,2,4300000.0,860.0,"Baguihati, VIP Road",2,1,East,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.274125813221904
752,2,2950000.0,870.0,"Narendrapur, Kolkata",2,1,West,2.0,4.0,0,0,0,0,0,0.5,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,14.897316067298997
753,3,7000000.0,1000.0,"Action Area 2, Kolkata",2,1,North,1.0,4.0,0,0,0,0,0,-0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15.76142084987672
754,2,3550000.0,816.0,"Rathtala, Kolkata North",2,1,North-East,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15.0824584431417
755,3,14000000.0,1568.0,"Shyamnagar, North 24 Parganas",2,3,South-West,17.0,17.0,0,0,1,0,0,3.0,2,2,5,1,1,1,1,1,1,1,1,0,1,0,0,16.454567959008102
756,2,14500000.0,1100.0,"New Town, Kolkata",2,1,North-East,15.0,20.0,0,1,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,16.489659276356317
757,2,3040000.0,870.0,"Narendrapur, Kolkata",2,1,West,1.0,4.0,0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,14.92736840232972
758,3,16000000.0,1360.0,"Jodhpur Park, Kolkata",2,1,South,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,16.588099342704055
759,2,9700000.0,1118.0,"Jodhpur Garden, Lake Gardens, Kolkata",2,1,South,1.0,3.0,0,0,0,0,0,0.5,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,16.08763654656639
760,3,6216000.0,1295.0,"Bara Nagar, Kolkata",2,1,South-West,3.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.64263733190477
761,3,10500000.0,1395.0,"BT Road, Kolkata",3,1,South,8.0,24.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,16.166885910365842
762,2,6100000.0,850.0,"BT Road, Kolkata",2,1,South,11.0,24.0,0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,15.623799493077952
763,2,9500000.0,958.0,"Belgachia, Jessore Road",2,2,East,10.0,18.0,0,0,0,0,0,3.0,2,0,4,1,0,0,1,0,0,1,1,0,1,0,0,16.066802461833923
764,3,5200000.0,1018.0,"Narendrapur, Kolkata",2,1,South-East,1.0,4.0,0,0,0,0,0,0.5,2,0,6,1,0,1,1,1,0,1,1,1,1,0,0,15.46416937585933
765,2,3200000.0,850.0,"Bishnupur, Kolkata",2,1,North,2.0,4.0,0,0,0,0,0,3.0,1,0,8,1,1,1,1,1,1,1,1,1,1,0,0,14.978661680269907
766,3,10500000.0,1390.0,"Nitai Nagar, Mukundapur",2,1,North,4.0,4.0,0,0,0,0,0,7.5,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,16.166885910365842
767,3,4000000.0,1210.0,"Konnagar, Hooghly",3,1,South,1.0,4.0,0,0,0,0,0,0.5,2,0,4,1,1,1,0,1,1,0,0,1,1,0,0,15.201805169084134
768,2,3676000.0,855.0,"Dum Dum Cantt, South Dumdum",2,1,South-East,1.0,5.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.117336034492498
769,3,12500000.0,1480.0,"New Town, Kolkata",2,2,West,5.0,16.0,0,0,0,0,0,3.0,2,0,5,1,1,0,1,0,0,1,1,0,1,0,0,16.341239282272525
770,3,9500000.0,1460.0,"CE Block Newtown, New Town",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,16.066802461833923
771,3,7400000.0,1251.0,"Fartabad, Garia",2,2,North-East,3.0,4.0,0,0,0,0,0,7.5,2,1,4,1,1,1,0,1,1,1,1,1,1,1,0,15.816990693309524
772,2,3200000.0,800.0,"Samajgarh, Bijoygarh, Kolkata",2,1,South,3.0,4.0,0,0,0,0,0,12.5,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,14.978661680269907
773,3,13000000.0,1670.0,"New Town, Kolkata",3,2,South-West,7.0,12.0,0,0,0,0,0,0.5,2,0,12,1,1,1,1,1,1,1,1,1,1,0,0,16.380459992348886
774,2,9000000.0,1214.0,"New Town, Kolkata",2,2,South-West,15.0,33.0,0,0,0,0,0,3.0,2,2,4,1,1,1,1,1,1,1,1,0,1,0,0,16.012735246411598
775,3,10200000.0,1264.0,"EM Bypass, Kolkata South",2,1,North-West,6.0,27.0,0,0,0,0,0,12.5,2,1,6,1,1,1,0,1,1,1,1,1,1,0,0,16.13789837629371
776,3,4986000.0,1108.0,"Nabodit, Nayabad",2,1,South-East,1.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15.422144743627193
777,3,14400000.0,1284.0,"Gariahat, Kolkata",2,1,South-East,3.0,4.0,0,0,0,1,0,3.0,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,16.48273883399067
778,3,16100000.000000002,1381.0,"Gariahat, Kolkata",2,1,South-East,2.0,4.0,0,0,0,1,0,0.5,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,16.59432989206649
779,2,3306000.0,870.0,"Rajarhat, Kolkata",2,1,North-West,2.0,4.0,0,0,0,0,0,3.0,2,0,5,1,0,1,1,1,1,0,0,1,1,0,0,15.0112498598434
780,3,6813000.0,1514.0,"Rajarhat, Kolkata",2,2,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,0,0,15.734343256534013
781,3,10000000.0,1264.0,"EM Bypass, Kolkata South",2,1,South-East,10.0,27.0,0,0,0,0,0,7.5,2,0,2,1,1,1,1,1,1,1,1,0,0,0,0,16.118095750958314
782,3,9200000.0,1700.0,"Garia, Kolkata",2,1,North,2.0,7.0,0,0,0,0,0,3.0,2,0,4,1,0,1,1,1,1,1,1,0,1,0,0,16.034714150714915
783,2,2595000.0,811.0,"Sodepur, Kolkata North",2,1,North-East,5.0,6.0,0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,14.769097459938507
784,3,6082000.0,1448.0,"Belgharia Expressway, Kolkata",2,1,South-West,4.0,6.0,0,0,0,0,0,0.5,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,15.620844311639033
785,2,3100000.0,837.0,"Airport, Dum Dum",2,1,South-West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,14.946912992035967
786,2,4018000.0,980.0,"Airport, Dum Dum",2,1,North,3.0,5.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,15.206295073237026
787,3,4125000.0,1115.0,"Airport, Dum Dum",2,1,North-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,15.232576820175131
788,2,3000000.0,811.0,"Airport, Dum Dum",2,1,East,3.0,5.0,0,0,0,0,0,3.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.914123179965662
