Unnamed: 0,BHK,Price,Area,Location,Bathrooms,Balcony,Facing,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Others_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,LogPrice,Latitude,Longitude
1131,3,5700000.0,1070.0,"Kalikapur, Kolkata",2,1,South-East,1.0,4.0,0,0,0,0,0,12.5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,15.55597690824336,22.5053017,88.4009957
1132,1,2264000.0,621.0,"Airport, Dum Dum",1,1,South,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,14.632644160001226,13.0479657,77.6452691
1133,2,3150000.0,700.0,"Rajarhat, North 24 Parganas",2,1,South-East,3.0,4.0,0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,0,0,1,0,0,0,14.962913328262085,22.6286173,88.44061
1134,2,3121000.0,918.0,Rajarhat,2,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,1,1,1,0,0,14.95366434166299,25.7967438,89.5446589
1135,2,2425000.0,866.0,"Konnagar, Hooghly",2,1,North-West,2.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.70134249472477,22.69972,88.3519784
1136,2,4600000.0,917.0,"Garia, Kolkata",2,1,South-East,2.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15.341567078850604,22.4727076,88.3977962
1137,2,2083000.0,817.0,"Hind Motor, Uttarpara",2,1,South,2.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,14.549320200319809,22.6836507,88.3417989
1139,1,1494000.0,610.0,"Hind Motor, Uttarpara",1,1,North-West,2.0,3.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.216968314018718,22.6836507,88.3417989
1140,2,3200000.0,780.0,"Rathtala, Kolkata North",1,1,South-East,3.0,3.0,0,0,0,0,0,3.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.978661680269909,22.5135613,88.3812157
1141,3,6800000.0,1112.0,"Action Area 2, Kolkata",2,1,South-East,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,15.732433317205148,22.6202131,88.4681187
1142,3,4550000.0,1120.0,"North Dum Dum, Kolkata",2,1,North-West,3.0,4.0,0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.330638010707329,22.6344962,88.4157144
1143,3,7500000.0,1260.0,"Joka, Kolkata South",2,1,South,5.0,14.0,0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,15.830413711839864,22.4440966,88.3017146
1144,2,3150000.0,852.0,"Baranagar, North 24 Parganas",1,1,South-West,3.0,3.0,0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,14.962913328262085,22.6530765,88.3805962
1145,2,4594000.0,957.0,"Char Park, Kolkata",2,1,South-East,5.0,6.0,0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,0,1,1,0,0,15.340261879906386,22.578579,88.3551327
1146,3,14200000.0,798.0,"New Town, Kolkata",2,2,South-East,17.0,20.0,0,1,0,0,0,0.5,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0,16.468752592994022,22.5959131,88.4878653
1147,2,2668000.0,667.0,"Nayabad, South 24 Parganas",2,1,South,4.0,4.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,14.796840060830174,22.477646,88.4399813
1148,2,2085000.0,695.0,"Jheel Bagan, Kolkata",2,1,West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,14.550279892831233,22.6210988,88.3978255
1149,2,2696000.0,793.0,Rajarhat,2,1,South-East,3.0,4.0,0,0,0,0,0,3.0,2,0,4,1,0,0,0,0,0,0,1,1,1,0,0,14.807280121934149,25.7967438,89.5446589
1150,2,1669000.0000000002,642.0,"Konnagar, Hooghly",2,1,North-West,1.0,5.0,0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,14.327735801804968,22.69972,88.3519784
1151,3,8800000.0,1245.0,"Action Area 1, Kolkata",2,1,South-West,4.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.990262393084793,22.5743093,88.4558557
1152,2,3600000.0,850.0,"Haltu, Kolkata",2,0,South-East,,,0,0,0,0,0,3.0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,15.096444681204078,22.506758,88.3817559
1153,3,7600000.0,1167.0,"EM Bypass, Kolkata South",2,1,South-East,14.0,15.0,0,0,0,0,0,0.5,2,2,2,1,1,1,1,1,1,1,1,0,1,0,0,15.843658936835498,22.4690721,88.3912838
1154,2,2562000.0,754.0,Rajarhat,2,1,South,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,1,0,1,0,0,14.756299151758803,25.7967438,89.5446589
1155,3,6800000.0,1125.0,"Action Area 2, Kolkata",2,1,South-West,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,15.732433317205148,22.6202131,88.4681187
1156,2,4600000.0,1000.0,"New Garia, Kolkata",2,1,East,1.0,4.0,0,0,0,0,0,12.5,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,15.341567078850604,22.4727076,88.3977962
1157,2,9800000.0,1260.0,"Jadavpur, Kolkata",2,1,South,9.0,13.0,0,0,0,0,0,7.5,2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,16.097893045681612,22.495499,88.3709006
1158,3,5014000.0,1166.0,"Dum Dum Cantt, South Dumdum",2,1,South-West,3.0,5.0,0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.42774475714192,22.6375838,88.412158
1159,3,8200000.0,1450.0,"Action Area 2, Kolkata",3,1,South,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.919644834185693,22.6202131,88.4681187
1160,2,2600000.0,705.0,"Garia, Kolkata",2,1,South-East,1.0,3.0,1,0,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,14.77102238760702,22.4727076,88.3977962
1161,2,2800000.0,776.0,"Garia, Kolkata",2,1,South-East,2.0,3.0,0,0,0,0,0,3.0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,14.845130332288226,22.4727076,88.3977962
1162,4,13000000.0,1940.0,Rajarhat,4,3,South-East,9.0,17.0,0,0,0,1,0,3.0,2,0,2,1,1,1,1,1,1,0,1,0,1,0,0,16.380459992348886,25.7967438,89.5446589
1163,3,7000000.0,1050.0,"EM Bypass, Kolkata South",2,1,Missing,2.0,3.0,0,0,0,0,0,12.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76142084987672,22.4690721,88.3912838
1164,2,6237000.0,945.0,"Moore Avenue, Tollygunge",2,1,South-East,3.0,4.0,1,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,1,0,1,0,0,0,15.64601001584174,22.4933548,88.3433104
1165,2,3121000.0,918.0,Rajarhat,2,1,West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,1,0,1,0,0,14.95366434166299,25.7967438,89.5446589
1166,2,2100000.0,700.0,"Sodepur, Kolkata North",1,1,South,3.0,4.0,0,0,0,0,0,3.0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,14.557448378884017,22.7001796,88.3791567
1167,2,2848000.0,850.0,Rajarhat,2,1,North-West,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,14.862127902637535,25.7967438,89.5446589
1168,2,3200000.0,867.0,Rajarhat,2,1,South-West,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,0,0,14.978661680269909,25.7967438,89.5446589
1169,3,7000000.0,1359.0,"Sodepur, Kolkata North",2,2,North-West,17.0,19.0,0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,0,0,15.76142084987672,22.7001796,88.3791567
1170,2,2747000.0,820.0,Rajarhat,2,1,South-East,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,14.826020329110836,25.7967438,89.5446589
1171,2,4758000.0,865.0,"Dum Dum Park, Kolkata",2,1,South-West,2.0,7.0,0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,0,0,1,0,0,0,15.37533818001736,22.6210988,88.3978255
1172,3,6600000.0,1200.0,"Dum Dum Park, Kolkata",2,1,South-East,6.0,7.0,0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,0,0,0,1,0,0,0,15.702580358511794,22.6210988,88.3978255
1173,3,2365000.0,946.0,"Hind Motor, Uttarpara",2,1,Missing,4.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,14.67628900274106,22.6836507,88.3417989
1174,2,2047000.0,758.0,"Hind Motor, Uttarpara",2,1,South-West,1.0,4.0,0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,14.531886353163092,22.6836507,88.3417989
1175,2,5700000.0,1050.0,Rajarhat,2,1,South-West,3.0,9.0,0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,15.55597690824336,25.7967438,89.5446589
1176,3,17500000.0,1836.0,"Chingrighata, Kolkata",3,3,West,2.0,12.0,0,0,0,0,0,0.5,2,0,4,1,1,1,1,0,1,1,1,1,1,0,0,16.677711496036597,22.5586562,88.4108018
1177,3,15000000.0,1460.0,"Hastings, Kolkata Central",2,2,South-East,6.0,6.0,0,0,1,1,0,12.5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,16.52356082573315,22.5539125,88.3302038
1178,3,6780000.0,1169.0,"Adarsha Nagar, Kolkata",2,2,North-East,2.0,3.0,0,0,0,0,0,3.0,2,0,2,1,1,1,0,1,0,1,0,1,0,0,0,15.729487807409193,22.5003756,88.3750985
1179,1,946000.0,344.0,"Konnagar, Hooghly",1,1,South,3.0,5.0,0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,13.759998905115909,22.69972,88.3519784
1180,2,2650000.0,895.0,"Baruipur, South 24 Parganas",2,1,East,2.0,4.0,0,0,0,0,0,3.0,2,0,3,1,0,0,1,1,1,0,1,0,1,0,0,14.790070575320824,22.3606792,88.4322502
1181,3,4100000.0,1038.0,"Rajarhat, North 24 Parganas",2,1,North,2.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,15.226497775576943,22.6286173,88.44061
1182,2,3134000.0,814.0,"Rajarhat, North 24 Parganas",2,1,South-East,1.0,4.0,0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,14.957821020979098,22.6286173,88.44061
