BHK,Price(lakhs),Area,Bathrooms,Balcony,Floor,Total_Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Latitude,Longitude,Floor_Ratio
2,29.5,812.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,0,0,1,0,22.6380124,88.3958929,0.75
2,25.9,700.0,1,1,2.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,22.6380124,88.3958929,0.5
3,37.65,1046.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,22.9453159,88.4597926,0.6
2,44.78,933.0,2,1,2.0,6.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,0,1,1,22.578579,88.3551327,0.3333333333333333
2,33.85,915.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,1,1,1,1,25.7967438,89.5446589,0.25
2,46.35,927.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,22.5053017,88.4009957,1.0
2,22.6,960.0,2,1,3.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6947839,88.4530183,0.75
2,49.0,864.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6202131,88.4681187,1.0
2,43.96,1142.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.5
2,42.0,850.0,2,1,2.0,3.0,0,0,0,0,12.5,2,2,3,0,0,0,1,0,0,0,0,1,0,22.5003756,88.3750985,0.6666666666666666
3,58.0,1338.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,3,1,0,1,1,0,0,0,0,1,0,22.4727076,88.3977962,0.6666666666666666
2,36.55,731.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6286173,88.44061,0.75
3,61.85,1237.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.613274,88.4246327,1.0
2,42.5,850.0,2,1,2.0,3.0,1,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,22.4735864,88.3606732,0.6666666666666666
2,45.17,961.0,2,1,5.0,6.0,0,0,0,0,0.5,2,1,6,1,1,1,1,1,1,0,0,1,1,22.578579,88.3551327,0.8333333333333334
2,25.95,810.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6950342,88.4073585,0.5
3,62.4,1200.0,2,1,6.0,6.0,0,0,0,0,3.0,2,0,1,1,1,1,1,0,0,0,0,1,0,22.6380124,88.3958929,1.0
2,19.26,642.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,1,0,0,1,1,1,0,0,0,1,0,22.5697,88.3630976,0.6666666666666666
2,30.63,806.0,2,1,2.0,3.0,1,0,0,0,0.5,2,0,0,1,0,1,1,0,0,0,0,1,0,22.4727076,88.3977962,0.6666666666666666
3,47.15,1241.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,22.6286173,88.44061,0.25
2,47.28,892.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,22.6202131,88.4681187,1.0
2,21.0,935.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.679688,88.4498321,0.25
2,45.98,836.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,0,0,0,1,0,0,22.6202131,88.4681187,0.75
3,47.0,1250.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.6670459,88.3411458,1.0
3,76.9,1183.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,22.6202131,88.4681187,0.5
2,22.33,812.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,2,0,1,0,1,1,0,0,0,1,0,22.69972,88.3519784,0.2
2,23.0,803.0,2,1,1.0,4.0,0,0,1,0,3.0,2,0,0,1,0,0,1,1,1,0,0,0,0,22.7001796,88.3791567,0.25
3,57.0,1101.0,2,1,12.0,19.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,22.7001796,88.3791567,0.631578947368421
3,39.8,1206.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,22.6375838,88.412158,0.25
2,25.74,780.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,22.6375838,88.412158,1.0
3,57.0,1070.0,2,1,1.0,4.0,0,0,0,0,12.5,2,0,0,1,1,1,0,0,0,0,0,0,0,22.5053017,88.4009957,0.25
1,22.64,621.0,1,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,1,0,0,0,13.0479657,77.6452691,0.5
2,31.5,700.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,0,0,1,0,22.6286173,88.44061,0.75
2,31.21,918.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,1,1,1,25.7967438,89.5446589,0.75
2,24.25,866.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,1,0,22.69972,88.3519784,0.4
2,46.0,917.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,22.4727076,88.3977962,0.5
2,20.83,817.0,2,1,2.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,22.6836507,88.3417989,0.6666666666666666
1,14.94,610.0,1,1,2.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,22.6836507,88.3417989,0.6666666666666666
2,32.0,780.0,1,1,3.0,3.0,0,0,0,0,3.0,2,0,1,0,0,0,0,0,0,0,0,1,0,22.5135613,88.3812157,1.0
3,68.0,1112.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,0,0,0,0,0,22.6202131,88.4681187,0.75
3,45.5,1120.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,22.6344962,88.4157144,0.75
3,75.0,1260.0,2,1,5.0,14.0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,22.4440966,88.3017146,0.3571428571428571
2,31.5,852.0,1,1,3.0,3.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,22.6530765,88.3805962,1.0
2,45.94,957.0,2,1,5.0,6.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,0,0,0,1,1,22.578579,88.3551327,0.8333333333333334
3,142.0,798.0,2,2,17.0,20.0,0,1,0,0,0.5,0,0,3,1,1,1,1,1,1,1,1,0,1,22.5959131,88.4878653,0.85
2,26.68,667.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,22.477646,88.4399813,1.0
2,20.85,695.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6210988,88.3978255,1.0
2,26.96,793.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,4,1,0,0,0,0,0,0,1,1,1,25.7967438,89.5446589,0.75
2,16.69,642.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,3,1,1,1,1,1,1,0,0,1,0,22.69972,88.3519784,0.2
3,88.0,1245.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,22.5743093,88.4558557,1.0
2,36.0,850.0,2,0,3.0,4.0,0,0,0,0,3.0,2,1,0,0,1,1,0,0,0,0,0,1,0,22.506758,88.3817559,0.75
3,76.0,1167.0,2,1,14.0,15.0,0,0,0,0,0.5,2,2,2,1,1,1,1,1,1,1,1,0,1,22.4690721,88.3912838,0.9333333333333332
2,25.62,754.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,1,0,1,25.7967438,89.5446589,0.5
3,68.0,1125.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,22.6202131,88.4681187,0.75
2,46.0,1000.0,2,1,1.0,4.0,0,0,0,0,12.5,2,0,1,1,1,1,1,1,1,1,1,1,0,22.4727076,88.3977962,0.25
2,98.0,1260.0,2,1,9.0,13.0,0,0,0,0,7.5,2,0,3,1,1,1,1,1,1,1,1,0,1,22.495499,88.3709006,0.6923076923076923
3,50.14,1166.0,2,1,3.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6375838,88.412158,0.6
3,82.0,1450.0,3,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6202131,88.4681187,0.25
2,26.0,705.0,2,1,1.0,3.0,1,0,0,0,3.0,2,0,1,1,0,1,1,1,0,0,0,1,0,22.4727076,88.3977962,0.3333333333333333
2,28.0,776.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,0,0,1,1,0,1,0,0,0,0,0,22.4727076,88.3977962,0.6666666666666666
4,130.0,1940.0,4,3,9.0,17.0,0,0,0,1,3.0,2,0,2,1,1,1,1,1,1,0,1,0,1,25.7967438,89.5446589,0.5294117647058824
3,70.0,1050.0,2,1,2.0,3.0,0,0,0,0,12.5,2,1,0,0,0,0,0,0,0,0,0,0,0,22.4690721,88.3912838,0.6666666666666666
2,62.37,945.0,2,1,3.0,4.0,1,0,0,0,0.5,2,0,0,1,1,1,1,1,0,1,0,1,0,22.4933548,88.3433104,0.75
2,31.21,918.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,0,0,1,0,1,25.7967438,89.5446589,0.5
2,21.0,700.0,1,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,0,0,1,1,0,0,0,0,0,22.7001796,88.3791567,0.75
2,28.48,850.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,25.7967438,89.5446589,0.5
2,32.0,867.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,1,25.7967438,89.5446589,0.25
3,70.0,1359.0,2,2,17.0,19.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,22.7001796,88.3791567,0.8947368421052632
2,27.47,820.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,1,0,0,0,25.7967438,89.5446589,0.5
2,47.58,865.0,2,1,2.0,7.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,0,0,1,0,22.6210988,88.3978255,0.2857142857142857
3,66.0,1200.0,2,1,6.0,7.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,0,0,0,1,0,22.6210988,88.3978255,0.8571428571428571
3,23.65,946.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,22.6836507,88.3417989,1.0
2,20.47,758.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,22.6836507,88.3417989,0.25
2,57.0,1050.0,2,1,3.0,9.0,0,0,0,0,3.0,2,0,7,1,1,1,1,1,1,1,1,1,1,25.7967438,89.5446589,0.3333333333333333
3,175.0,1836.0,3,3,2.0,12.0,0,0,0,0,0.5,2,0,4,1,1,1,1,0,1,1,1,1,1,22.5586562,88.4108018,0.1666666666666666
3,150.0,1460.0,2,2,6.0,6.0,0,0,1,1,12.5,0,2,3,0,0,0,0,0,0,0,0,0,0,22.5539125,88.3302038,1.0
3,67.8,1169.0,2,2,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,0,1,0,1,0,1,0,22.5003756,88.3750985,0.6666666666666666
1,9.46,344.0,1,1,3.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,22.69972,88.3519784,0.6
2,26.5,895.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,1,0,0,1,1,1,0,1,0,1,22.3606792,88.4322502,0.5
3,41.0,1038.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6286173,88.44061,0.5
2,31.34,814.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,22.6286173,88.44061,0.25
