BHK,Price,Area,Bathrooms,Balcony,Floor,Total Floors,Store_Room,Study_Room,Pooja_Room,Servant_Room,Property_Age_Years,Area_Type_Encoded,Furnishing_Level_Code,Facility_Premium,Lift,Maintenance,WaterStorage,VaastuCompliant,FireSecurity,VisitorParking,Intercom,Park,AiryRooms,Gym,Overlook_Pool,Overlook_Club,Latitude,Longitude,Floor_Ratio
3,14200000.0,2550.0,3,2,2.0,2.0,0,0,0,0,7.5,1,2,4,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,1.0
5,95000000.0,6198.0,6,3,21.0,24.0,0,0,0,1,3.0,2,0,5,1,1,1,1,1,1,1,1,0,1,0,0,22.4956263,88.398449,0.875
2,2902000.0,691.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.6546116,88.4249902,0.5
3,6200000.0,1130.0,2,1,3.0,5.0,0,0,0,0,7.5,2,2,4,1,1,0,0,0,0,1,1,0,1,0,0,22.1018905,88.3745163,0.6
4,56000000.0,4036.0,3,2,8.0,24.0,0,0,0,0,3.0,2,1,6,1,1,0,0,0,0,1,1,0,1,0,0,22.4956263,88.398449,0.3333333333333333
3,7200000.0,1303.0,2,0,3.0,4.0,0,0,0,0,7.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.501572,88.3209435,0.75
2,3272999.9999999995,935.0,2,2,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,1.0
3,21000000.0,1235.0,3,2,20.0,20.0,0,0,0,0,3.0,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,1.0
3,6500000.0,1250.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,22.6129078,88.4665536,0.5
3,6800000.0,1125.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,22.6129078,88.4665536,0.75
2,3218000.0,894.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.75
2,3726000.0,1035.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,25.7967438,89.5446589,0.25
3,4600000.0,1124.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,1,0,25.7967438,89.5446589,0.75
3,4727000.0,1153.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,0.25
2,4262000.0,1040.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,0.5
3,3420000.0000000005,1120.0,2,1,4.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,22.6947839,88.4530183,1.0
2,4200000.0,890.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,0,0,22.4727076,88.3977962,0.5
3,8500000.0,1449.0,3,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6202131,88.4681187,0.25
3,18500000.0,1920.0,3,2,8.0,13.0,0,0,0,0,12.5,2,2,8,1,1,1,1,1,1,1,1,1,1,0,0,22.6059241,88.3863913,0.6153846153846154
2,2750000.0,781.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,1.0
2,4231000.0,1085.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,22.6375838,88.412158,0.25
2,3990000.0,973.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,13.0479657,77.6452691,1.0
2,3400000.0,919.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,13.0479657,77.6452691,0.5
3,4065000.0,1129.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,22.9500602,88.4587242,0.75
2,3410000.0,921.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,13.0479657,77.6452691,0.5
2,3771000.0,1019.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,13.0479657,77.6452691,1.0
3,3884000.000000001,1079.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,22.9500602,88.4587242,1.0
2,3460000.0,935.0,2,1,1.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.2
2,3794000.0,1084.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.75
3,14500000.0,1163.0,2,2,7.0,13.0,0,0,0,0,0.5,1,0,9,1,1,1,1,1,1,1,1,1,1,0,0,22.6546116,88.4249902,0.5384615384615384
3,6700000.0,1277.0,2,2,4.0,6.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,22.578579,88.3551327,0.6666666666666666
2,5491000.0,1036.0,2,1,15.0,19.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,1,1,0,1,0,0,22.4541674,88.4183764,0.7894736842105263
2,5491000.0,1036.0,2,1,9.0,19.0,0,0,0,0,3.0,2,0,5,1,1,0,0,0,0,1,1,0,1,0,0,22.4541674,88.4183764,0.47368421052631576
3,6500000.0,1200.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,0,1,1,0,1,1,0,0,0,22.5959131,88.4878653,0.75
3,8300000.0,1250.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,4,1,1,1,1,1,1,0,0,1,0,0,0,22.5743093,88.4558557,0.25
2,6500000.0,1050.0,2,1,2.0,4.0,0,0,1,0,3.0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,22.5743093,88.4558557,0.5
3,6895000.0,1379.0,2,2,7.0,19.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.4541674,88.4183764,0.3684210526315789
3,10900000.0,1285.0,2,2,1.0,13.0,0,0,0,0,0.5,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,22.6546116,88.4249902,0.07692307692307693
3,7547000.0,1424.0,2,1,13.0,19.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,22.4541674,88.4183764,0.6842105263157895
2,5300000.0,992.0,2,1,9.0,11.0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.8181818181818182
2,3800000.0,800.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,22.4637529,88.3864655,1.0
3,2562000.0,915.0,2,1,3.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6836507,88.3417989,1.0
2,1713000.0,685.0,1,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.6836507,88.3417989,1.0
3,8000000.0,1204.0,3,1,2.0,10.0,0,0,0,1,0.5,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,25.7967438,89.5446589,0.2
2,6500000.0,900.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,22.5743093,88.4558557,0.5
2,5250000.0,992.0,2,1,4.0,11.0,0,0,0,0,3.0,2,0,4,1,1,0,1,0,0,1,1,0,1,0,0,25.7967438,89.5446589,0.36363636363636365
3,8800000.0,1300.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,22.5743093,88.4558557,0.75
2,9900000.0,893.0,2,1,2.0,4.0,0,0,0,1,0.5,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,22.5262287,88.3526209,0.5
3,14200000.0,1284.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,0,1,1,0,0,0,0,0,22.5194439,88.365148,0.75
3,7500000.0,1215.0,2,1,7.0,14.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.4440966,88.3017146,0.5
3,9000000.0,1356.0,3,3,14.0,15.0,0,0,0,0,0.5,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,22.4440966,88.3017146,0.9333333333333333
3,7500000.0,1400.0,2,2,3.0,3.0,0,0,1,0,0.5,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,22.477646,88.4399813,1.0
3,12000000.0,2500.0,3,2,3.0,4.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,1,1,1,1,0,0,25.7967438,89.5446589,0.75
3,12700000.0,1008.0,2,2,12.0,12.0,0,0,0,0,3.0,1,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.498636,88.3453908,1.0
3,7600000.0,1489.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.5053017,88.4009957,0.75
2,3800000.0,936.0,2,3,11.0,11.0,0,0,0,0,0.5,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,22.7240295,88.4889199,1.0
4,30000000.0,2072.0,3,1,2.0,4.0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,22.5138598,88.3661554,0.5
3,11000000.0,1400.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,22.5743093,88.4558557,0.5
2,6700000.0,850.0,2,1,1.0,3.0,0,0,0,0,3.0,2,2,0,1,0,1,1,1,1,0,1,0,0,0,0,22.5685792,88.2942109,0.3333333333333333
3,7500000.0,1100.0,2,1,3.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.4727076,88.3977962,0.75
2,5000000.0,1035.0,2,1,6.0,6.0,0,0,0,0,3.0,2,2,11,1,1,1,1,1,1,1,1,1,1,0,0,22.6313786,88.4424235,1.0
3,3930000.0,1310.0,2,2,2.0,5.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,0.4
3,2800000.0,1000.0,2,1,4.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,0.8
2,1931000.0,702.0,2,1,5.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.69972,88.3519784,1.0
3,5200000.0,1277.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,0,22.477646,88.4399813,0.5
3,6919000.0,1193.0,2,1,2.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,22.5240566,88.2710655,0.6666666666666666
3,6688000.0,1153.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,0,1,0,0,0,1,0,0,0,22.5240566,88.2710655,0.3333333333333333
3,7041000.0,1214.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,22.5240566,88.2710655,0.3333333333333333
3,6780000.0,1169.0,2,2,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.5240566,88.2710655,0.6666666666666666
3,7000000.0,1465.0,2,1,3.0,4.0,0,0,0,0,12.5,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,22.5240566,88.2710655,0.75
3,8000000.0,1460.0,2,2,2.0,3.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,22.4960484,88.3822296,0.6666666666666666
3,7830000.0,1224.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,22.5019776,88.3578139,0.3333333333333333
3,4350000.0,1240.0,2,2,1.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,22.4541674,88.4183764,0.25
3,7000000.0,1432.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,1,0,1,0,0,0,22.5240566,88.2710655,0.25
3,5040000.0,1200.0,2,1,2.0,3.0,0,0,0,0,3.0,2,0,2,1,1,1,1,0,0,0,0,1,0,0,0,22.477646,88.4399813,0.6666666666666666
3,7200000.0,1260.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,22.5003756,88.3750985,0.5
3,6000000.0,1460.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,22.477646,88.4399813,0.5
2,3057000.0,861.0,2,1,5.0,5.0,0,0,0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.6344962,88.4157144,1.0
3,6802000.0,1308.0,2,2,2.0,5.0,0,0,1,0,3.0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,22.6129078,88.4665536,0.4
3,10500000.0,1450.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,22.5743093,88.4558557,0.75
3,12000000.0,1749.0,3,1,2.0,4.0,0,0,0,0,0.5,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,22.5743093,88.4558557,0.5
2,2153000.0,769.0,2,1,2.0,5.0,0,0,0,0,3.0,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.69972,88.3519784,0.4
2,4390000.0,878.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.75
2,4300000.0,860.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6286173,88.44061,0.75
2,2950000.0,870.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,22.4541674,88.4183764,0.5
3,7000000.0,1000.0,2,1,1.0,4.0,0,0,0,0,-0.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22.6202131,88.4681187,0.25
2,3550000.0,816.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22.5135613,88.3812157,1.0
3,14000000.0,1568.0,2,3,17.0,17.0,0,0,1,0,3.0,2,2,5,1,1,1,1,1,1,1,1,0,1,0,0,22.8285164,88.3801893,1.0
2,14500000.0,1100.0,2,1,15.0,20.0,0,1,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.5959131,88.4878653,0.75
2,3040000.0,870.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,22.4541674,88.4183764,0.25
3,16000000.0,1360.0,2,1,2.0,4.0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,22.5056055,88.363674,0.5
2,9700000.0,1118.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,22.5080547,88.3533289,0.3333333333333333
3,6216000.0,1295.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,22.6380124,88.3958929,0.6
3,10500000.0,1395.0,3,1,8.0,24.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.7241945,88.4837829,0.3333333333333333
2,6100000.0,850.0,2,1,11.0,24.0,0,0,0,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.7241945,88.4837829,0.4583333333333333
2,9500000.0,958.0,2,2,10.0,18.0,0,0,0,0,3.0,2,0,4,1,0,0,1,0,0,1,1,0,1,0,0,22.6059241,88.3863913,0.5555555555555556
3,5200000.0,1018.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,6,1,0,1,1,1,0,1,1,1,1,0,0,22.4541674,88.4183764,0.25
2,3200000.0,850.0,2,1,2.0,4.0,0,0,0,0,3.0,1,0,8,1,1,1,1,1,1,1,1,1,1,0,0,22.4145089,88.2839351,0.5
3,10500000.0,1390.0,2,1,4.0,4.0,0,0,0,0,7.5,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,22.4956263,88.398449,1.0
3,4000000.0,1210.0,3,1,1.0,4.0,0,0,0,0,0.5,2,0,4,1,1,1,0,1,1,0,0,1,1,0,0,22.69972,88.3519784,0.25
2,3676000.0,855.0,2,1,1.0,5.0,0,0,0,0,0.5,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,22.6375838,88.412158,0.2
3,12500000.0,1480.0,2,2,5.0,16.0,0,0,0,0,3.0,2,0,5,1,1,0,1,0,0,1,1,0,1,0,0,22.5959131,88.4878653,0.3125
3,9500000.0,1460.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,22.5758538,88.4586199,0.75
3,7400000.0,1251.0,2,2,3.0,4.0,0,0,0,0,7.5,2,1,4,1,1,1,0,1,1,1,1,1,1,1,0,22.4662345,88.4025921,0.75
2,3200000.0,800.0,2,1,3.0,4.0,0,0,0,0,12.5,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,22.4817518,88.3543065,0.75
3,13000000.0,1670.0,3,2,7.0,12.0,0,0,0,0,0.5,2,0,12,1,1,1,1,1,1,1,1,1,1,0,0,22.5959131,88.4878653,0.5833333333333334
2,9000000.0,1214.0,2,2,15.0,33.0,0,0,0,0,3.0,2,2,4,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.45454545454545453
3,10200000.0,1264.0,2,1,6.0,27.0,0,0,0,0,12.5,2,1,6,1,1,1,0,1,1,1,1,1,1,0,0,22.4690721,88.3912838,0.2222222222222222
3,4986000.0,1108.0,2,1,1.0,4.0,0,0,0,0,0.5,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,22.477646,88.4399813,0.25
3,14400000.0,1284.0,2,1,3.0,4.0,0,0,0,1,3.0,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,22.5194439,88.365148,0.75
3,16100000.000000002,1381.0,2,1,2.0,4.0,0,0,0,1,0.5,2,0,3,1,0,1,1,0,1,1,0,1,0,0,0,22.5194439,88.365148,0.5
2,3306000.0,870.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,5,1,0,1,1,1,1,0,0,1,1,0,0,25.7967438,89.5446589,0.5
3,6813000.0,1514.0,2,2,2.0,4.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,1,0,0,1,1,0,0,25.7967438,89.5446589,0.5
3,10000000.0,1264.0,2,1,10.0,27.0,0,0,0,0,7.5,2,0,2,1,1,1,1,1,1,1,1,0,0,0,0,22.4690721,88.3912838,0.37037037037037035
3,9200000.0,1700.0,2,1,2.0,7.0,0,0,0,0,3.0,2,0,4,1,0,1,1,1,1,1,1,0,1,0,0,22.4727076,88.3977962,0.2857142857142857
2,2595000.0,811.0,2,1,5.0,6.0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,22.7001796,88.3791567,0.8333333333333334
3,6082000.0,1448.0,2,1,4.0,6.0,0,0,0,0,0.5,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,22.9453159,88.4597926,0.6666666666666666
2,3100000.0,837.0,2,1,4.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,1.0
2,4018000.0,980.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,13.0479657,77.6452691,0.6
3,4125000.0,1115.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,13.0479657,77.6452691,0.25
2,3000000.0,811.0,2,1,3.0,5.0,0,0,0,0,3.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.6
3,5400000.0,1350.0,2,1,1.0,5.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.2
2,3461999.9999999995,989.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.75
2,2730000.0,780.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.75
3,3815000.0,1100.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0479657,77.6452691,0.5
3,6000000.0,1406.0,2,1,5.0,7.0,0,0,0,0,7.5,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.4541674,88.4183764,0.7142857142857143
3,4193000.0,1198.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6743641,88.3432884,1.0
3,4162000.0,1287.0,2,2,1.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,22.4541674,88.4183764,0.25
3,4216000.0,1240.0,2,2,2.0,4.0,0,0,0,0,0.5,2,0,1,1,1,1,0,0,1,1,0,0,1,0,0,22.4541674,88.4183764,0.5
3,15000000.0,2185.0,3,2,8.0,13.0,0,1,0,0,7.5,2,2,4,1,1,0,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.6153846153846154
3,9500000.0,1200.0,2,2,3.0,9.0,0,0,0,0,7.5,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.3333333333333333
2,1893000.0,728.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.6836507,88.3417989,1.0
3,2730000.0,1050.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,0,1,1,1,0,0,0,22.6836507,88.3417989,1.0
2,2198000.0,785.0,2,1,1.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6836507,88.3417989,0.3333333333333333
3,4032000.0,1440.0,2,1,3.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,1,1,0,0,0,22.6836507,88.3417989,1.0
3,2850000.0,1000.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,0,0,1,0,0,0,22.6836507,88.3417989,1.0
2,2163000.0,865.0,2,1,4.0,4.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.6836507,88.3417989,1.0
2,2010000.0,773.0,2,1,2.0,3.0,0,0,0,0,0.5,2,0,2,1,1,1,1,1,1,1,1,1,0,0,0,22.6836507,88.3417989,0.6666666666666666
3,3538000.0000000005,931.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,0,1,1,1,0,0,25.7967438,89.5446589,0.75
4,8707000.0,1935.0,4,2,2.0,4.0,0,0,0,0,3.0,2,0,6,1,1,1,1,1,0,1,0,1,1,0,0,25.7967438,89.5446589,0.5
3,19600000.0,1085.0,3,3,6.0,20.0,0,1,0,0,0.5,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.3
2,2635000.0,732.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,25.7967438,89.5446589,0.5
2,3575000.0,872.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,1,0,1,1,0,1,0,0,0,0,0,25.7967438,89.5446589,0.25
3,9000000.0,1070.0,2,1,2.0,10.0,0,0,0,0,7.5,0,0,4,1,1,1,1,1,1,1,1,0,1,0,0,22.5959131,88.4878653,0.2
2,5100000.0,906.0,2,2,11.0,15.0,0,0,0,0,3.0,2,0,5,1,1,1,1,1,1,1,1,1,1,0,0,22.4440966,88.3017146,0.7333333333333333
2,5400000.0,998.0,2,1,4.0,5.0,0,0,0,0,0.5,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,22.4662345,88.4025921,0.8
3,10500000.0,1500.0,2,2,1.0,12.0,0,0,0,0,0.5,2,0,4,1,1,1,1,1,1,1,0,1,0,0,0,22.5743093,88.4558557,0.08333333333333333
3,6200000.0,1379.0,2,1,4.0,4.0,0,0,0,0,12.5,2,0,1,1,0,1,0,1,1,0,1,1,0,1,0,22.4727076,88.3977962,1.0
3,8200000.0,1150.0,2,1,3.0,4.0,0,0,0,0,3.0,2,0,3,1,1,1,1,1,1,0,0,1,0,0,0,22.5743093,88.4558557,0.75
3,3300000.0,815.0,2,1,1.0,4.0,0,0,0,0,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,22.6380124,88.3958929,0.25
3,23500000.0,918.0,3,2,17.0,20.0,0,0,1,0,3.0,0,0,4,1,1,1,0,1,0,1,1,0,1,0,0,22.5959131,88.4878653,0.85
2,14500000.0,1100.0,2,1,10.0,20.0,0,0,1,0,3.0,2,0,5,1,1,1,0,1,0,1,1,0,1,0,0,22.5959131,88.4878653,0.5
2,10000000.0,1057.0,2,1,6.0,18.0,0,1,0,0,3.0,2,0,2,1,0,0,0,0,0,1,1,0,1,0,0,22.5959131,88.4878653,0.3333333333333333
3,13500000.0,1156.0,2,1,2.0,18.0,0,0,1,0,3.0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,22.5959131,88.4878653,0.1111111111111111
2,3329999.9999999995,740.0,1,1,3.0,5.0,0,0,0,0,3.0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,22.6380124,88.3958929,0.6
2,4600000.0,668.0,2,1,2.0,4.0,0,0,0,0,3.0,2,2,2,1,0,1,1,1,1,0,0,1,0,0,0,22.4495236,88.3955392,0.5
2,4100000.0,837.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,22.4727076,88.3977962,1.0
2,3200000.0,900.0,2,1,1.0,3.0,0,0,0,0,3.0,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,22.4662366,88.4050198,0.3333333333333333
2,3800000.0,815.0,2,1,3.0,3.0,0,0,0,0,7.5,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,22.4960484,88.3822296,1.0
2,3450000.0,852.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,0,0,22.4286007,88.3882694,1.0
2,3600000.0,882.0,2,1,3.0,3.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,0,0,22.4286007,88.3882694,1.0
2,3800000.0,768.0,2,1,4.0,4.0,0,0,0,0,7.5,0,0,7,1,1,1,1,1,1,1,1,1,1,0,0,22.4727076,88.3977962,1.0
2,4100000.0,975.0,2,1,2.0,4.0,0,0,0,0,3.0,2,0,1,1,0,1,1,1,1,0,0,1,0,0,0,22.4727076,88.3977962,0.5
2,4640000.0,800.0,2,1,3.0,3.0,0,0,0,0,0.5,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,22.506758,88.3817559,1.0
